creationDate|source|target
2018-05-22T01:59:29.019+00:00|10995116278629|17592186044715
2018-01-26T17:04:01.511+00:00|10995116278629|17592186044899
2018-05-05T21:06:27.619+00:00|10995116278629|19791209300049
2017-12-29T05:43:58.542+00:00|10995116278629|19791209300139
2017-12-12T14:36:01.949+00:00|10995116278629|19791209300646
2018-08-26T11:05:49.404+00:00|10995116278629|19791209300880
2018-01-28T08:59:14.058+00:00|10995116278629|21990232555583
2018-06-02T09:48:36.797+00:00|10995116278629|21990232556064
2018-04-04T12:25:01.797+00:00|10995116278629|21990232556102
2018-03-27T08:27:31.845+00:00|10995116278629|21990232556105
2018-04-27T12:05:28.340+00:00|10995116278629|21990232556175
2018-08-14T02:12:33.725+00:00|10995116278629|21990232556273
2018-09-09T03:53:05.436+00:00|10995116278629|21990232556291
2018-04-08T03:52:11.511+00:00|10995116278629|21990232556362
2018-04-27T13:27:45.272+00:00|10995116278629|24189255811146
2018-07-13T22:11:51.239+00:00|10995116278629|24189255811580
2018-03-29T00:33:28.290+00:00|10995116278629|24189255811864
2018-05-14T11:36:10.160+00:00|10995116278629|24189255811938
2018-08-24T01:32:07.068+00:00|10995116278629|24189255811954
2018-07-15T18:46:14.016+00:00|10995116278629|24189255812013
2018-08-30T12:59:42.913+00:00|10995116278629|26388279066771
2018-05-15T00:48:30.995+00:00|10995116278629|26388279066782
2018-07-04T09:24:46.790+00:00|10995116278629|26388279066892
2018-07-20T11:30:30.512+00:00|10995116278629|26388279067007
2018-07-17T22:25:24.447+00:00|10995116278629|26388279067031
2018-09-08T01:49:21.437+00:00|10995116278629|26388279067217
2018-08-19T19:59:04.556+00:00|10995116278629|26388279067298
2018-09-05T03:44:34.699+00:00|10995116278629|28587302322200
2018-08-01T16:03:43.129+00:00|10995116278629|28587302322510
2018-09-02T01:03:08.886+00:00|10995116278629|28587302322691
2018-07-18T06:45:29.585+00:00|10995116278629|28587302322964
2018-07-22T01:54:45.184+00:00|10995116278629|28587302323086
2018-08-03T10:42:31.175+00:00|10995116278629|28587302323138
2018-01-20T03:14:13.844+00:00|783|4398046512022
2016-11-01T00:49:56.623+00:00|783|8796093022624
2018-07-25T06:09:36.483+00:00|783|8796093022647
2017-06-03T17:06:55.254+00:00|783|8796093022702
2017-11-01T13:06:22.902+00:00|783|8796093023174
2017-08-27T15:08:24.606+00:00|783|10995116278629
2017-11-01T19:11:59.802+00:00|783|10995116278673
2018-06-22T12:44:44.109+00:00|783|13194139533605
2017-10-16T23:36:35.316+00:00|783|15393162788868
2017-12-26T17:27:05.027+00:00|783|15393162789160
2018-04-24T04:32:33.199+00:00|783|21990232555548
2018-08-18T17:44:51.242+00:00|783|24189255811531
2018-06-05T08:24:06.289+00:00|783|24189255812007
2017-04-05T19:29:11.929+00:00|6597069766685|6597069767121
2017-10-30T07:15:52.180+00:00|6597069766685|6597069767513
2017-08-28T20:16:32.554+00:00|6597069766685|8796093022487
2017-05-02T06:40:13.882+00:00|6597069766685|8796093022702
2017-10-05T20:56:29.153+00:00|6597069766685|10995116277879
2018-06-11T12:38:12.265+00:00|6597069766685|10995116278351
2017-05-15T00:24:24.024+00:00|6597069766685|10995116278486
2018-04-16T04:01:51.135+00:00|6597069766685|19791209300034
2018-02-28T21:18:56.998+00:00|6597069766685|21990232555743
2018-07-25T16:55:09.326+00:00|6597069766696|6597069767493
2016-10-24T21:51:20.983+00:00|6597069766696|6597069767513
2018-03-11T17:52:07.120+00:00|6597069766696|10995116278010
2017-07-18T11:04:11.386+00:00|6597069766696|13194139534151
2018-05-23T16:34:52.792+00:00|6597069766696|13194139534277
2017-06-28T16:34:48.447+00:00|6597069766696|15393162789465
2017-11-18T12:47:22.603+00:00|6597069766696|15393162789625
2017-09-22T18:10:58.795+00:00|6597069766696|17592186044571
2017-11-05T20:22:19.240+00:00|6597069766696|17592186044851
2018-04-06T01:51:33.007+00:00|6597069766696|19791209300391
2018-07-05T13:18:44.786+00:00|6597069766696|19791209300919
2018-09-08T02:17:43.476+00:00|6597069766696|21990232556150
2018-05-24T04:39:13.466+00:00|6597069766696|21990232556348
2018-09-07T23:54:31.112+00:00|6597069766696|26388279066812
2018-08-07T03:40:48.041+00:00|6597069766696|26388279066966
2018-06-29T00:37:11.520+00:00|6597069766696|26388279067231
2018-09-05T16:50:23.933+00:00|6597069766696|26388279067391
2018-09-13T01:08:47.152+00:00|6597069766696|28587302322586
2018-07-15T07:35:33.276+00:00|21990232556440|24189255811094
2018-07-29T10:19:45.070+00:00|21990232556440|24189255811938
2018-08-11T09:54:29.122+00:00|21990232556440|26388279066892
2018-09-09T15:39:42.966+00:00|21990232556440|28587302322240
2018-09-08T11:55:19.479+00:00|21990232556440|28587302322810
2017-11-15T02:27:56.635+00:00|138|575
2018-07-01T03:02:52.406+00:00|138|2199023256040
2017-11-03T04:04:00.390+00:00|138|6597069767336
2017-08-05T14:09:06.037+00:00|138|8796093022669
2017-01-30T02:49:56.211+00:00|138|8796093022810
2017-12-29T10:30:49.733+00:00|138|8796093022933
2017-09-16T01:01:50.745+00:00|138|10995116277879
2017-10-25T22:47:52.646+00:00|138|10995116277891
2018-01-20T00:44:03.703+00:00|138|13194139533510
2018-01-29T13:57:44.353+00:00|138|13194139534114
2018-01-05T01:26:27.742+00:00|138|15393162789623
2018-07-16T00:17:16.926+00:00|138|17592186045226
2018-05-26T10:32:44.828+00:00|138|19791209300568
2018-01-24T15:32:46.121+00:00|138|21990232556492
2018-06-13T04:59:48.267+00:00|138|24189255811387
2018-08-17T10:31:23.700+00:00|138|24189255811961
2018-08-13T09:20:50.068+00:00|138|26388279067031
2018-07-10T20:10:47.975+00:00|138|26388279067278
2018-09-02T03:51:57.465+00:00|138|28587302323143
2017-12-14T14:46:59.392+00:00|4398046512022|8796093022580
2017-10-31T08:36:07.960+00:00|4398046512022|15393162789430
2018-06-19T03:33:36.825+00:00|4398046512022|19791209300402
2018-06-04T11:54:49.385+00:00|4398046512022|21990232556064
2018-08-03T12:59:49.675+00:00|4398046512022|26388279066777
2018-08-06T21:41:42.472+00:00|4398046512022|26388279067298
2018-09-03T14:36:51.608+00:00|26388279067573|28587302322422
2017-04-26T15:50:06.887+00:00|596|13194139534202
2018-01-22T20:58:45.985+00:00|596|19791209300225
2018-04-06T02:21:21.224+00:00|596|19791209300402
2018-09-02T08:57:16.038+00:00|596|21990232555726
2018-07-09T16:13:40.022+00:00|596|21990232556064
2018-07-29T03:16:39.633+00:00|596|26388279067158
2018-08-22T20:06:15.804+00:00|596|28587302323086
2016-06-10T07:24:11.547+00:00|894|4398046511614
2016-11-06T20:56:25.265+00:00|894|6597069767337
2017-05-25T14:41:27.331+00:00|894|6597069767513
2016-12-14T18:52:06.045+00:00|894|8796093022580
2017-02-08T03:57:19.247+00:00|894|8796093022624
2018-06-24T19:00:18.860+00:00|894|10995116278542
2018-08-13T12:03:35.946+00:00|894|10995116278645
2018-09-11T12:45:24.137+00:00|894|19791209300124
2018-03-30T15:42:13.512+00:00|894|19791209300752
2018-06-03T07:12:25.920+00:00|894|26388279067217
2018-08-10T19:50:06.522+00:00|2199023255893|2199023256210
2017-11-04T06:40:28.898+00:00|2199023255893|8796093022771
2017-07-14T10:33:29.098+00:00|2199023255893|10995116278671
2017-06-19T22:20:34.846+00:00|2199023255893|13194139534277
2018-04-21T17:21:16.794+00:00|2199023255893|21990232556183
2018-04-08T17:13:49.581+00:00|2199023255893|21990232556362
2018-06-05T19:30:32.060+00:00|2199023255893|26388279067579
2018-08-27T06:24:26.658+00:00|2199023255893|28587302323086
2017-06-05T04:21:14.040+00:00|2199023256097|15393162789357
2017-12-29T13:57:42.642+00:00|2199023256097|19791209300402
2018-04-13T20:38:11.914+00:00|2199023256097|21990232556064
2018-08-03T02:29:40.425+00:00|4398046511371|8796093022580
2018-07-22T15:04:27.750+00:00|4398046511371|24189255811864
2017-12-29T07:27:50.032+00:00|15393162789611|15393162789822
2018-08-15T22:37:07.747+00:00|15393162789611|17592186045362
2018-05-17T01:29:19.956+00:00|15393162789611|21990232556203
2018-08-29T06:36:33.164+00:00|15393162789611|28587302322785
2018-02-21T04:03:11.505+00:00|17592186044882|21990232556175
2018-03-28T12:35:41.429+00:00|17592186044882|24189255811244
2018-08-20T03:35:41.750+00:00|17592186044882|24189255811464
2018-08-04T00:42:00.085+00:00|17592186044882|26388279067031
2017-09-17T13:57:46.757+00:00|826|2199023255913
2017-05-21T07:18:13.552+00:00|826|10995116277890
2017-11-30T13:54:18.863+00:00|826|10995116277891
2018-06-28T16:20:56.270+00:00|826|10995116278136
2018-01-19T17:43:49.601+00:00|826|13194139533791
2018-01-16T22:46:09.716+00:00|826|21990232556150
2017-01-09T23:08:15.555+00:00|2199023256081|8796093022580
2018-06-15T19:58:20.091+00:00|2199023256081|10995116278351
2018-07-21T09:59:36.027+00:00|2199023256081|10995116278629
2017-12-31T03:24:40.307+00:00|17592186044707|17592186044715
2018-02-16T01:19:10.173+00:00|939|8796093023027
2017-07-18T19:29:31.961+00:00|939|13194139533791
2017-10-07T16:47:12.138+00:00|939|17592186045226
2018-06-07T16:44:04.537+00:00|939|21990232556440
2018-08-25T04:58:52.769+00:00|4398046511718|8796093022580
2018-08-22T21:37:57.323+00:00|4398046511718|19791209300225
2017-11-18T16:14:02.677+00:00|10995116277775|17592186045362
2018-02-03T22:30:27.568+00:00|15393162789326|15393162789357
2018-06-05T17:00:56.199+00:00|15393162789326|17592186044425
2018-06-14T06:50:33.448+00:00|15393162789326|21990232556064
2018-04-15T17:52:58.962+00:00|15393162789326|21990232556197
2018-07-09T00:09:59.559+00:00|15393162789326|24189255811580
2018-04-30T07:41:33.438+00:00|15393162789326|24189255811864
2018-08-15T18:33:17.157+00:00|15393162789326|28587302322762
2017-11-10T16:44:54.073+00:00|2199023255647|6597069766696
2018-09-03T07:13:16.666+00:00|2199023255647|26388279066782
2018-08-25T09:06:38.847+00:00|2199023255647|26388279066892
2018-06-28T10:09:24.591+00:00|2199023255647|28587302322586
2018-03-14T10:11:49.109+00:00|4398046511651|10995116277827
2018-01-01T00:07:45.702+00:00|4398046511651|10995116278277
2018-08-05T23:33:07.268+00:00|4398046511651|19791209300402
2018-03-22T02:51:32.762+00:00|4398046511651|21990232556105
2018-02-04T16:29:03.495+00:00|4398046511651|21990232556203
2018-06-04T13:23:41.872+00:00|4398046511651|26388279066777
2018-07-12T07:47:42.446+00:00|4398046511651|26388279066892
2018-06-25T09:28:32.048+00:00|4398046511651|26388279066966
2018-08-25T03:58:27.664+00:00|4398046511651|28587302323086
2017-05-25T14:53:45.129+00:00|6597069767551|8796093022702
2018-09-01T10:48:15.791+00:00|6597069767551|17592186044938
2018-02-17T17:23:56.632+00:00|6597069767551|17592186045362
2018-06-08T17:42:55.359+00:00|6597069767551|21990232556175
2018-08-08T16:08:12.049+00:00|6597069767551|28587302323086
2018-04-19T17:24:26.064+00:00|10995116277778|24189255811545
2017-10-24T11:39:56.382+00:00|10995116277827|10995116278574
2017-07-30T15:54:56.685+00:00|10995116277827|13194139534151
2017-07-08T02:55:00.362+00:00|10995116277827|15393162789233
2018-06-15T01:31:00.637+00:00|10995116277827|15393162789822
2017-11-11T05:59:32.343+00:00|10995116277827|17592186044771
2018-06-03T22:26:58.570+00:00|10995116277827|19791209300950
2018-01-29T17:17:45.843+00:00|10995116277827|21990232555726
2018-07-11T20:17:01.418+00:00|10995116277827|21990232555743
2018-02-27T04:19:27.674+00:00|10995116277827|21990232556064
2018-04-27T14:56:34.623+00:00|10995116277827|26388279067101
2018-08-29T01:15:09.317+00:00|10995116277827|28587302322762
2018-07-21T10:02:55.748+00:00|10995116277827|28587302323143
2017-04-10T07:49:18.913+00:00|428|2199023255913
2017-12-18T17:20:57.197+00:00|428|10995116277891
2018-09-05T00:09:29.573+00:00|428|10995116278351
2018-07-18T08:44:40.170+00:00|24189255811280|26388279067433
2018-08-04T16:35:49.689+00:00|24189255811580|24189255811938
2018-08-27T14:58:57.554+00:00|24189255811580|26388279067433
2018-08-06T09:30:01.973+00:00|24189255811580|28587302322762
2017-03-05T16:27:13.172+00:00|6597069767029|8796093023027
2018-07-02T18:09:13.926+00:00|6597069767029|10995116278629
2018-01-01T05:28:25.261+00:00|6597069767029|15393162789328
2017-12-14T08:53:29.008+00:00|8796093022771|8796093022933
2017-02-21T19:13:26.132+00:00|8796093022771|10995116277858
2018-01-28T13:23:46.077+00:00|8796093022771|10995116277935
2018-06-24T11:55:20.441+00:00|8796093022771|10995116278010
2017-09-25T14:11:52.807+00:00|8796093022771|10995116278201
2018-02-19T07:36:45.816+00:00|8796093022771|10995116278456
2018-04-01T11:46:36.855+00:00|8796093022771|13194139534202
2018-08-05T14:39:37.678+00:00|8796093022771|15393162788958
2017-12-15T01:49:38.624+00:00|8796093022771|15393162788977
2018-04-03T12:58:51.033+00:00|8796093022771|15393162789160
2018-05-30T03:40:06.977+00:00|8796093022771|15393162789625
2018-01-04T08:53:04.658+00:00|8796093022771|17592186044715
2018-09-08T22:55:33.210+00:00|8796093022771|17592186044882
2018-03-27T22:32:24.909+00:00|8796093022771|17592186044938
2017-07-21T12:12:36.058+00:00|8796093022771|17592186045247
2018-06-13T22:46:13.911+00:00|8796093022771|19791209300049
2018-08-15T01:18:10.289+00:00|8796093022771|19791209300086
2018-02-24T17:21:20.099+00:00|8796093022771|19791209300442
2017-11-19T15:49:42.728+00:00|8796093022771|19791209300734
2018-08-01T14:39:13.145+00:00|8796093022771|19791209300860
2018-04-08T11:14:56.766+00:00|8796093022771|21990232555607
2018-07-19T14:28:07.211+00:00|8796093022771|21990232556064
2018-07-08T19:29:35.474+00:00|8796093022771|21990232556166
2018-04-27T00:23:09.712+00:00|8796093022771|21990232556175
2018-05-02T04:52:37.465+00:00|8796093022771|21990232556183
2018-07-31T18:09:22.674+00:00|8796093022771|21990232556362
2018-07-22T02:38:44.419+00:00|8796093022771|24189255811077
2017-09-21T00:55:29.511+00:00|13194139533851|13194139534114
2018-03-09T14:04:05.314+00:00|13194139533851|13194139534228
2018-04-02T16:36:51.707+00:00|13194139533851|17592186044425
2017-11-30T17:06:54.652+00:00|13194139533851|17592186044575
2017-10-20T00:10:54.042+00:00|13194139533851|17592186044882
2018-03-15T13:43:55.578+00:00|13194139533851|17592186044958
2017-08-25T20:45:21.367+00:00|13194139533851|17592186045053
2017-12-13T21:27:10.906+00:00|13194139533851|19791209300086
2018-03-06T05:36:28.451+00:00|13194139533851|19791209300788
2018-05-24T07:31:50.646+00:00|13194139533851|21990232556348
2018-04-18T23:00:52.555+00:00|13194139533851|21990232556492
2018-09-04T14:42:41.946+00:00|13194139533851|24189255811545
2018-09-07T15:43:36.154+00:00|13194139533851|24189255811956
2018-08-06T04:36:17.052+00:00|13194139533851|24189255811975
2018-09-09T03:55:51.696+00:00|13194139533851|26388279067180
2018-07-17T05:51:01.965+00:00|13194139533851|28587302322896
2018-05-18T13:36:35.533+00:00|17592186045035|26388279067217
2018-08-04T14:03:49.210+00:00|17592186045035|28587302323086
2018-08-23T14:18:07.526+00:00|4398046511571|21990232556440
2017-03-24T21:51:16.622+00:00|4398046511808|8796093022702
2018-05-25T18:43:15.969+00:00|4398046511808|21990232556064
2017-08-10T03:59:00.354+00:00|6597069767480|8796093022771
2017-03-04T11:53:00.220+00:00|6597069767480|8796093022933
2017-12-04T02:08:54.056+00:00|6597069767480|13194139533791
2018-04-11T09:18:13.958+00:00|6597069767480|15393162789328
2017-12-06T06:27:22.463+00:00|6597069767480|19791209300294
2018-08-19T15:57:05.731+00:00|6597069767480|21990232555743
2018-05-12T14:10:12.959+00:00|6597069767480|24189255811934
2018-07-15T21:33:56.031+00:00|13194139533387|26388279067217
2018-08-14T01:42:07.490+00:00|13194139533387|28587302323086
2017-11-03T08:22:29.343+00:00|17592186045075|19791209300111
2018-02-22T06:51:50.603+00:00|17592186045075|19791209300225
2018-05-15T21:11:41.764+00:00|17592186045075|21990232555865
2018-06-17T09:16:33.029+00:00|17592186045075|26388279066877
2018-08-09T08:49:43.290+00:00|21990232555621|26388279067217
2018-07-27T02:17:59.930+00:00|21990232555621|28587302323086
2018-07-29T06:54:56.545+00:00|24189255811387|26388279066877
2018-07-09T06:11:05.555+00:00|24189255811387|26388279066966
2016-12-10T00:22:39.481+00:00|2199023256274|8796093022771
2017-06-19T18:32:13.212+00:00|6597069767337|13194139533742
2017-09-27T11:53:22.734+00:00|6597069767337|17592186044715
2018-07-08T10:47:59.927+00:00|6597069767337|17592186044897
2018-02-08T13:57:53.058+00:00|6597069767337|17592186045362
2018-06-26T05:09:38.040+00:00|6597069767337|21990232556209
2018-07-13T23:54:59.427+00:00|6597069767337|28587302322909
2018-08-10T05:34:15.977+00:00|10995116277779|24189255811545
2016-07-10T21:13:11.328+00:00|2199023256082|2199023256214
2018-04-19T02:49:29.359+00:00|2199023256082|8796093022310
2017-11-25T05:15:54.427+00:00|2199023256082|10995116277827
2018-08-30T19:20:17.910+00:00|2199023256082|10995116277936
2018-02-02T08:55:33.080+00:00|2199023256082|10995116278574
2018-08-15T05:00:35.508+00:00|2199023256082|13194139533540
2018-01-09T05:54:00.794+00:00|2199023256082|13194139534020
2018-03-11T20:35:31.929+00:00|2199023256082|17592186044908
2018-01-14T20:51:04.909+00:00|2199023256082|21990232556184
2018-05-06T09:07:54.979+00:00|2199023256082|24189255812007
2018-08-09T22:24:33.548+00:00|2199023256082|28587302323086
2017-10-15T21:51:38.910+00:00|4398046512098|17592186044715
2018-08-01T17:09:41.149+00:00|6597069766951|6597069767187
2017-09-18T10:56:21.547+00:00|6597069766951|6597069767513
2017-12-26T19:48:41.000+00:00|6597069766951|10995116278351
2018-03-30T12:58:45.383+00:00|6597069766951|10995116278752
2017-10-08T11:37:01.569+00:00|6597069766951|15393162788977
2018-09-11T20:22:24.161+00:00|6597069766951|21990232556150
2018-02-28T15:21:11.712+00:00|6597069766951|24189255811864
2018-07-03T04:45:18.228+00:00|6597069766951|26388279067231
2017-12-27T23:37:55.195+00:00|10995116277891|13194139533313
2017-12-13T05:38:08.598+00:00|10995116277891|13194139533764
2018-07-16T11:18:24.281+00:00|10995116277891|17592186044416
2018-05-30T06:59:40.318+00:00|10995116277891|17592186044899
2018-06-29T13:05:50.699+00:00|10995116277891|19791209300540
2018-07-10T05:41:02.355+00:00|10995116277891|24189255811094
2018-08-28T03:01:12.517+00:00|10995116277891|24189255811387
2018-07-04T23:41:53.850+00:00|10995116277891|24189255811995
2018-08-20T03:35:35.659+00:00|10995116277891|26388279066877
2018-08-28T13:08:11.412+00:00|10995116277891|26388279067278
2018-07-02T09:22:23.476+00:00|15393162789861|17592186045362
2018-02-23T16:34:08.011+00:00|15393162789861|21990232555743
2018-05-07T08:09:17.520+00:00|15393162789861|21990232556064
2017-07-05T15:09:29.151+00:00|4398046511147|4398046511232
2018-09-07T03:43:27.212+00:00|4398046511147|6597069766960
2018-07-05T23:29:36.549+00:00|4398046511147|8796093022610
2017-12-14T16:09:06.088+00:00|4398046511147|8796093022771
2018-02-07T23:18:29.578+00:00|4398046511147|10995116278100
2017-06-07T02:06:48.023+00:00|4398046511147|15393162789611
2018-04-27T19:57:30.821+00:00|4398046511147|15393162789822
2017-11-08T17:39:26.719+00:00|4398046511147|19791209300442
2018-08-03T16:17:14.232+00:00|4398046511147|28587302322882
2018-09-07T08:20:26.687+00:00|19791209300111|19791209300540
2018-06-12T18:58:16.480+00:00|19791209300111|19791209300925
2018-05-03T13:59:07.915+00:00|19791209300111|21990232555530
2018-06-27T09:12:15.481+00:00|19791209300111|21990232555726
2018-01-18T04:06:00.375+00:00|19791209300111|21990232555856
2018-02-07T14:55:43.492+00:00|19791209300111|21990232555865
2018-04-01T12:47:41.747+00:00|19791209300111|21990232556175
2018-07-19T18:14:40.266+00:00|19791209300111|21990232556495
2018-04-25T07:45:13.443+00:00|19791209300111|24189255811160
2018-09-05T06:24:07.552+00:00|19791209300111|26388279066949
2018-08-04T19:49:59.548+00:00|19791209300111|28587302322510
2018-08-29T02:28:09.542+00:00|19791209300111|28587302322762
2018-08-21T10:52:20.400+00:00|19791209300111|28587302323175
2018-07-18T12:02:53.464+00:00|21990232556284|21990232556348
2018-02-13T01:07:54.209+00:00|21990232556284|21990232556427
2018-06-18T13:47:26.378+00:00|21990232556284|26388279066777
2018-07-05T19:23:28.551+00:00|21990232556284|28587302322586
2018-08-16T16:16:18.366+00:00|21990232556383|24189255811094
2018-08-18T20:27:39.331+00:00|24189255811373|26388279067031
2018-07-03T16:55:39.566+00:00|24189255811373|26388279067278
2016-05-02T20:31:03.203+00:00|2199023255976|2199023256156
2017-10-23T10:49:02.444+00:00|2199023255976|2199023256411
2016-12-01T23:37:53.157+00:00|2199023255976|4398046511341
2017-10-12T10:44:50.815+00:00|2199023255976|4398046511526
2017-03-30T02:51:15.972+00:00|2199023255976|4398046511623
2017-11-16T16:52:18.483+00:00|2199023255976|6597069767251
2017-06-09T15:41:39.806+00:00|2199023255976|8796093022551
2017-04-06T18:06:50.240+00:00|2199023255976|8796093022702
2017-01-03T09:29:16.397+00:00|2199023255976|8796093022933
2018-09-05T14:11:35.728+00:00|2199023255976|8796093023174
2016-11-17T21:10:40.509+00:00|2199023255976|8796093023199
2017-03-21T06:58:01.719+00:00|2199023255976|10995116277876
2017-11-09T16:14:24.935+00:00|2199023255976|10995116278034
2017-07-05T14:46:23.681+00:00|2199023255976|10995116278752
2017-05-30T11:03:06.130+00:00|2199023255976|15393162789160
2018-02-18T23:26:48.353+00:00|2199023255976|15393162789691
2018-07-24T06:26:16.099+00:00|2199023255976|17592186044416
2018-05-01T10:57:22.829+00:00|2199023255976|17592186044715
2018-06-02T14:54:26.825+00:00|2199023255976|19791209300227
2018-02-15T21:37:19.986+00:00|2199023255976|19791209300442
2018-05-23T19:13:56.174+00:00|2199023255976|21990232555743
2018-02-05T14:34:00.837+00:00|2199023255976|21990232556184
2018-05-14T06:04:57.872+00:00|2199023255976|21990232556362
2018-07-05T20:35:47.613+00:00|2199023255976|24189255811077
2018-07-26T12:12:35.443+00:00|2199023255976|24189255811464
2017-10-11T15:18:04.355+00:00|13194139534228|17592186044425
2018-09-04T00:14:26.386+00:00|13194139534228|19791209300227
2018-03-04T09:33:07.892+00:00|15393162789005|15393162789233
2017-12-28T07:44:22.346+00:00|15393162789005|15393162789789
2017-10-08T18:11:12.174+00:00|15393162789005|17592186044425
2018-04-11T23:16:19.249+00:00|15393162789005|17592186044715
2018-08-18T11:00:17.199+00:00|15393162789005|17592186044730
2018-08-23T16:29:15.276+00:00|15393162789005|19791209300540
2018-06-18T11:55:45.099+00:00|15393162789005|19791209300692
2018-04-15T17:56:27.296+00:00|15393162789005|21990232556105
2018-06-11T12:22:26.676+00:00|15393162789005|21990232556403
2018-08-24T13:01:34.945+00:00|15393162789005|24189255811531
2018-06-27T06:21:11.489+00:00|15393162789005|24189255811864
2018-06-17T08:59:53.758+00:00|15393162789005|26388279067231
2018-07-30T01:44:52.908+00:00|15393162789005|26388279067278
2018-08-05T21:18:09.932+00:00|15393162789005|28587302322762
2017-08-24T03:04:58.416+00:00|17592186044897|17592186045147
2018-06-26T12:52:16.347+00:00|17592186044897|19791209300111
2017-12-12T15:05:05.519+00:00|17592186044897|19791209300307
2018-03-02T06:18:20.698+00:00|17592186044897|21990232556071
2018-02-17T09:46:41.807+00:00|17592186044897|21990232556273
2018-07-03T17:02:53.514+00:00|17592186044897|24189255811105
2018-08-12T17:20:05.166+00:00|17592186044897|26388279067573
2017-12-03T13:54:01.233+00:00|2199023255849|8796093022702
2018-03-08T08:14:28.609+00:00|2199023255849|24189255811864
2017-07-07T20:29:28.304+00:00|2199023256048|13194139533791
2017-11-19T00:24:27.826+00:00|8796093022635|8796093022702
2018-02-03T16:00:49.483+00:00|10995116277911|21990232556064
2018-04-26T03:13:37.491+00:00|10995116277976|17592186044994
2018-03-24T21:10:02.614+00:00|10995116277976|17592186045226
2017-10-24T09:23:56.771+00:00|10995116277976|17592186045362
2018-08-16T02:30:28.456+00:00|10995116277976|28587302323166
2018-05-08T13:35:02.691+00:00|19791209300225|19791209300766
2018-01-27T05:15:37.493+00:00|19791209300225|21990232555726
2018-07-24T05:46:09.538+00:00|21990232555911|26388279066812
2018-05-19T07:27:55.186+00:00|21990232555911|26388279067217
2018-08-25T06:47:29.927+00:00|21990232555911|28587302323086
2018-07-30T02:10:55.022+00:00|26388279067278|28587302323086
2016-07-13T03:49:58.591+00:00|149|262
2017-04-06T19:52:02.304+00:00|149|2199023255913
2018-06-10T04:05:37.706+00:00|149|2199023255976
2016-10-26T23:36:40.165+00:00|149|2199023256267
2018-04-25T01:46:05.508+00:00|149|4398046511974
2017-05-20T03:49:26.321+00:00|149|6597069766888
2017-04-11T19:24:41.233+00:00|149|6597069767046
2017-07-29T09:52:29.205+00:00|149|8796093022284
2018-07-29T09:17:59.727+00:00|149|8796093022310
2018-07-02T17:06:07.480+00:00|149|10995116278629
2018-07-09T03:03:32.594+00:00|149|10995116278632
2017-07-13T19:05:11.145+00:00|149|10995116278659
2017-09-04T13:34:55.813+00:00|149|10995116278673
2018-01-08T17:40:34.652+00:00|149|10995116278708
2018-08-04T08:24:14.387+00:00|149|13194139533851
2018-01-04T19:28:40.276+00:00|149|13194139534202
2018-07-16T14:42:51.000+00:00|149|15393162788868
2018-02-28T16:51:11.910+00:00|149|15393162789665
2018-09-05T12:44:23.326+00:00|149|17592186044575
2018-07-04T05:18:38.051+00:00|149|19791209300111
2018-05-25T11:29:56.544+00:00|149|19791209300402
2018-01-06T17:50:16.364+00:00|149|19791209300919
2018-09-06T21:26:03.564+00:00|149|21990232555726
2018-06-18T15:46:39.486+00:00|149|21990232556348
2018-03-16T02:03:10.923+00:00|149|21990232556362
2018-02-02T01:04:49.570+00:00|149|21990232556383
2018-07-03T11:33:22.088+00:00|149|24189255811464
2018-06-10T11:13:54.146+00:00|149|24189255811545
2018-05-13T21:26:22.402+00:00|149|24189255811934
2018-08-10T14:27:32.822+00:00|149|26388279067579
2018-07-17T12:01:01.578+00:00|149|28587302323143
2018-05-27T14:14:56.242+00:00|2199023255766|26388279066782
2017-02-28T21:14:47.796+00:00|2199023256520|8796093022898
2018-06-24T06:48:15.998+00:00|2199023256520|21990232555743
2018-07-10T05:54:52.560+00:00|2199023256520|21990232556209
2018-05-24T08:51:38.535+00:00|10995116278348|26388279066777
2018-09-05T13:52:00.202+00:00|10995116278348|28587302323143
2018-03-09T01:39:38.669+00:00|17592186044715|17592186044911
2018-07-23T14:13:34.760+00:00|17592186044715|17592186045085
2018-05-28T18:37:09.169+00:00|17592186044715|17592186045147
2017-10-26T16:47:58.346+00:00|17592186044715|17592186045362
2018-01-31T21:01:11.403+00:00|17592186044715|19791209300227
2018-08-24T04:34:57.117+00:00|17592186044715|19791209300371
2017-10-20T17:39:15.579+00:00|17592186044715|19791209300950
2018-07-14T08:57:49.750+00:00|17592186044715|21990232555567
2018-04-16T04:55:15.807+00:00|17592186044715|21990232555627
2018-03-26T04:25:16.792+00:00|17592186044715|21990232556064
2018-03-22T01:53:37.895+00:00|17592186044715|21990232556105
2018-02-14T05:55:19.705+00:00|17592186044715|21990232556175
2018-07-30T04:07:14.884+00:00|17592186044715|21990232556183
2018-08-16T10:02:07.571+00:00|17592186044715|21990232556197
2018-01-03T10:44:46.962+00:00|17592186044715|21990232556218
2018-04-19T11:44:53.617+00:00|17592186044715|24189255811464
2018-04-16T00:00:53.926+00:00|17592186044715|24189255811720
2018-09-09T02:12:11.415+00:00|17592186044715|24189255811885
2018-05-22T22:47:41.682+00:00|17592186044715|24189255811934
2018-02-25T04:40:42.029+00:00|17592186044715|24189255811938
2018-08-24T21:03:10.390+00:00|17592186044715|26388279066877
