id,title,avgvote,releaseyear,tagline,budget,revenue,genres
"16910","Naruto the Movie 2: Legend of the Stone of Gelel","7.4","2005",,,"10200000","Adventure|Animation|Comedy|Drama|Fantasy|Science Fiction"
"10603","George of the Jungle","5.4","1997","Watch out!","55000000","174463257","Action|Adventure|Comedy|Family|Romance"
"507","Killing Zoe","6.6","1994",,"1500000","418961","Action|Crime|Drama|Indie|Thriller"
"1691","Hostel: Part II","6.0","2007",,"10200000","35728183","Horror"
"10606","The Philadelphia Experiment","6.4","1984","Will you survive?","21000000",,"Adventure|Drama|Fantasy|Romance|Science Fiction|Suspense"
"50837","Martha Marcy May Marlene","6.5","2011","You can get away. But you can never escape.","1000000","3500000","Drama|Thriller"
"169209","Empire State","5.2","2013","Based on a true story.","11000000","3639345","Action|Drama"
"10607","Don't Be a Menace to South Central While Drinking Your Juice in the Hood","6.3","1996",,"3800000","20100000","Comedy"
"50838","Wrecked","5.9","2011","You Will Not Escape Your Password",,"8020","Mystery|Thriller"
"169219","Devil's Pass","5.6","2013","History always repeats itself.",,"5217347","Mystery|Thriller"
"10610","The Medallion","5.8","2003",,"38000000","34300000","Action|Comedy|Fantasy|Thriller"
"50839","Margin Call","6.4","2011","Be first. Be smarter. Or cheat.","3500000","19504039","Drama|Thriller"
"16938","Black Christmas","7.3","1974","If this movie doesn’t make your skin crawl, it’s on too tight!","620000","4100000","Horror|Mystery|Thriller"
"10611","Barbershop","6.0","2002","Everyone's gettin' lined up.","12000000","77063924","Comedy|Drama"
"50845","The Clink of Ice","6.0","2010",,,,"Comedy|Drama"
"10617","Once Upon a Time in China","7.5","1991","Never was a Hero needed more...",,"3826459","Action|Drama"
"1694","Re-Animator","7.1","1985","Herbert West has a good head on his shoulders... and another on his desk.","900000","2023414","Comedy|Horror|Science Fiction"
"10618","Once Upon a Time in China II","6.9","1992",,,"30399676","Action|Comedy"
"50848","The Names of Love","7.5","2010","Make Love, Not War","4600000",,"Comedy|Drama|Romance"
"1696","The Devil's Rejects","6.5","2005","Death walks behind. Hell waits ahead.","7000000","20901859","Horror"
"10622","Mr. Nice Guy","6.8","1997","Fight first. Apologize later.","12700000","18800000","Action|Comedy|Crime"
"508","Love Actually","6.8","2003","The ultimate romantic comedy.","40000000","249600000","Comedy|Drama|Romance"
"1697","Grave Decisions","8.4","2006",,,,"Comedy|Drama"
"10623","Cradle 2 the Grave","6.4","2003","Mortal enemies make dangerous friends.","25000000","56500000","Action|Crime|Drama"
"509","Notting Hill","6.4","1999","Can the most famous film star in the world fall for just an ordinary guy?","42000000","363889678","Comedy|Drama|Romance"
"169813","Short Term 12","8.3","2013",,"1000000","1645164","Drama"
"10625","Mean Girls","6.7","2004","Welcome to girl world.","17000000","130100000","Comedy"
"51017","Madea's Big Happy Family","6.8","2011",,"25000000","54161287","Comedy|Drama"
"169881","The Physician","7.5","2013",,"36000000","57300000","Adventure|Drama|History"
"10628","Kangaroo Jack","5.1","2003","He stole the money... And he's not giving it back.","60000000","88900000","Adventure|Comedy|Crime"
"51052","Arthur Christmas","6.7","2011","Ever wonder how 2 Billion presents get delivered all in 1 night?","10000000","151300000","Animation|Family|Holiday"
"10632","The Hunted","6.3","2003","Some men should not be found.","55000000","34234008","Action|Crime|Drama|Thriller"
"169917","A Walk Among the Tombstones","6.6","2014","Some people are afraid of all the wrong things","28000000","58834384","Action|Crime|Drama"
"10633","In the Heat of the Night","7.5","1967","They got a murder on their hands.  They don't know what to do with it.","2000000","27379978","Crime|Drama|Mystery|Thriller"
"510","One Flew Over the Cuckoo's Nest","7.6","1975","If he's crazy, what does that make you?","3000000","108981275","Drama"
"16991","Observe and Report","6.0","2009","Right now, the world needs a hero.",,"24007324","Comedy|Crime|Drama"
"10634","Friday","7.1","1995","A lot can go down between thursday and saturday...","3500000","28200000","Comedy|Drama"
"169934","Iron Man: Rise of Technovore","5.2","2013","Can Iron Man save the world when the world is against him?",,,"Action|Animation|Fantasy"
"51162","Winnie the Pooh","6.7","2011","Oh Pooh.","30000000","14460000","Animation|Family"
"10637","Remember the Titans","7.2","2000","Before they could win, they had to become one.","30000000","136700000","Drama|Sport"
"16995","State of Play","6.6","2009","Find The Truth","60000000","87800000","Crime|Drama|Mystery|Thriller"
"51170","Open Season 3","5.7","2010","Those funny, furry, forest friends are back with another great adventure.",,,"Animation|Comedy|Family"
"10641","Autumn in New York","5.9","2000",,"65000000",,"Drama|Romance"
"16996","17 Again","5.8","2009","Who says you're only young once?","20000000","136300000","Comedy"
"10642","Loser","5.2","2000","Dare to be different.",,,"Comedy|Drama|Family|Romance"
"51209","Kill the Irishman","7.4","2011","The man the mob couldn't kill.",,"1188194","Action|Crime|Drama|Thriller"
"169","Predator 2","5.7","1990","Silent. Invisible. Invincible. He's in town with a few days to kill.","35000000","57120318","Action|Science Fiction|Thriller"
"10647","Pay It Forward","6.6","2000","When someone does you a big favor, don't pay it back... Pay It Forward","40000000","55707411","Drama|Romance"
"5123","August Rush","6.6","2007","An incredible journey moving at the speed of sound","25000000","66122026","Drama"
"16","Dancer in the Dark","7.6","2000","You don't need eyes to see.","12500000","40061153","Crime|Drama|Music"
"10648","Magnum Force","7.1","1973","A man's got to know his limitations.",,"39768000","Action|Crime|Thriller"
"51241","Heartbeats","7.6","2010",,"464229","62985","Drama|Romance"
"1700","Misery","7.3","1990","Paul Sheldon used to write for a living. Now, he's writing to stay alive.","20000000","61300000","Thriller"
"10649","The Enforcer","7.5","1976","The dirtiest Harry of them all.","9000000","46236000","Action|Crime|Thriller"
"51248","11-11-11","4.9","2011","Mark the date. You can't stop what's coming.",,"6963872","Horror|Thriller"
"10650","Sudden Impact","6.8","1983","Dirty Harry is at it again","22000000","150000000","Action|Crime|Thriller"
"1701","Con Air","6.3","1997","They were deadly on the ground; Now they have wings","75000000","224012234","Action|Crime|Thriller"
"51250","Gun","5.0","2010","One Gun. Many Lives Lost.","10000000",,"Action|Thriller"
"10651","The Dead Pool","6.2","1988","Dirty Harry Just Learned A New Game.","20000000","37900000","Action|Crime|Thriller"
"170","28 Days Later...","6.7","2002","His fear began when he woke up alone. His terror began when he realised he wasn't.","8000000","85700000","Horror|Science Fiction|Thriller"
"10652","Hamburger Hill","5.8","1987","War at its worst. Men at their best.",,"13839404","Action|Drama|War"
"5125","Rendition","6.5","2007","What if someone you love...just disappeared?","27500000","24748670","Drama|Thriller"
"17037","I'll Be Home for Christmas","5.4","1998","Somewhere between L.A. and N.Y. Jake found the meaning of Christmas.","30000000",,"Comedy|Family|Holiday"
"10653","The Seven Year Itch","7.2","1955","It TICKLES and TANTALIZES! - The funniest comedy since laughter began!","1800000","12000000","Comedy|Drama|Romance"
"512","Scoop","6.5","2006","The perfect man. The perfect story. The perfect murder.","4000000","31584901","Comedy|Mystery"
"17047","Agent Cody Banks 2: Destination London","5.3","2004",,"26000000","28818995","Action|Comedy|Family"
"10654","Hair","6.9","1979","Let the sun shine in!","11000000","15313606","Comedy|Drama|History|Music"
"1705","Battle for the Planet of the Apes","5.9","1973","The final chapter in the incredible Apes saga. The most suspenseful showdown ever filmed as two civilizations battle for the right to inherit what's left of the earth!","1700000","8844595","Action|Science Fiction"
"5137","Sky Captain and the World of Tomorrow","6.2","2004","The Battle for Tomorrow is About to Begin...","70000000","57958696","Action|Adventure|Mystery|Science Fiction|Thriller"
"10655","Gettysburg","6.8","1993",,"25000000","12700000","Drama|History|War"
"10656","Subway","6.9","1985","An underground story where lives intertwine","2000000",,"Action|Thriller"
"170657","Journey to the West","6.5","2013",,,"215000000","Action|Adventure|Comedy|Fantasy"
"5143","Hannah and Her Sisters","8.4","1986",,"6400000","40084041","Comedy|Drama"
"10657","Needful Things","6.4","1993","Buy Now. Pay Later.",,"15185672","Action|Drama|Horror|Thriller"
"170687","The Boxtrolls","7.4","2014","Dare to be square.","60000000","108255770","Adventure|Animation|Comedy|Family|Fantasy"
"51447","Trophy Wife","7.1","2010","France, 1977: Women's Liberation is in the air.",,"1611000","Comedy"
"10658","Howard the Duck","5.1","1986","You will believe that a duck can talk.","37000000","38000000","Comedy|Fantasy|Science Fiction"
"170689","Möbius","6.0","2013",,,"10357345","Thriller"
"51481","Mean Girls 2","5.5","2011","The Plastics Are Back!",,,"Comedy"
"10660","It Could Happen to You","6.8","1994",,"20000000","37939757","Comedy|Drama|Romance"
"17074","The Batman Superman Movie: World's Finest","7.5","1998","Cleaning up the planet one villain at a time.",,,"Action|Animation"
"51497","Fast Five","7.1","2011","Get the Fifth Gear.","125000000","626100000","Action|Crime|Thriller"
"170759","Kokowaah 2","6.5","2013",,,,"Drama"
"10661","You Don't Mess With the Zohan","5.7","2008","Lather. Rinse. Save the world.","90000000","204313400","Action|Comedy"
"51533","Let the Bullets Fly","7.0","2010","A comic western legend",,"104731450","Action|Comedy|Documentary"
"17097","After Sex","5.6","2007","Eight Couples. One Conversation.","825000",,"Comedy|Romance"
"10663","The Waterboy","5.9","1998","You can mess with him. But don't mess with his water.","23000000","185991646","Comedy|Sports Film"
"51540","Horrible Bosses","6.3","2011","Ever wish your boss was dead?","35000000","209800000","Comedy|Crime"
"1710","Copycat","6.8","1995","One man is copying the most notorious killers in history one at a time. Together, two women must stop him from killing again. Or they're next.","20000000","32000000","Drama|Thriller"
"106646","The Wolf of Wall Street","8.0","2013","EARN. SPEND. PARTY.","100000000","392000000","Comedy|Crime|Drama"
"5156","Bicycle Thieves","7.5","1948","A man and his son search for a stolen bicycle vital for his job.","133000","436655","Drama"
"17111","Shutter","6.5","2004","They are around us.","125000",,"Fantasy|Horror|Mystery|Thriller"
"17127","The Object of My Affection","6.0","1998","Sometimes The Most Desirable Relationship Is The One You Can't Have","15000000","46900000","Comedy|Drama|Romance"
"51588","Prom","5.9","2011","There are hundreds of nights in high school, but there’s only one prom.","8000000","10130000","Comedy|Family"
"10664","[REC] 2","6.4","2009","Fear Revisited","5600000","18469680","Horror|Thriller"
"51608","The Man from Nowhere","7.8","2010","Nothing to lose, nothing to compromise.","1255000","43059790","Action|Adventure|Crime|Drama|Thriller"
"1712","Giant","7.0","1956","The legendary epic that's as big as Texas.","5400000","32855818","Action|Drama|Western"
"10665","The Strangers","5.8","2008","Lock the door. Pretend you're safe.","9000000","82391145","Horror|Mystery|Thriller"
"17130","Crossroads","5.1","2002","Dreams change. Friends are forever","12000000","61141030","Action|Adventure|Comedy|Drama|Family|Music|Romance"
"51620","Death Race 2","5.8","2010","10 killer drivers, 20,000 rounds of ammo. 1 survivor.","7000000",,"Action|Science Fiction|Thriller"
"10669","Deliverance","7.9","1972","This is the weekend they didn't play golf.","2000000","46122355","Adventure|Drama|Thriller"
"171337","Siberian Education","6.5","2013",,,,"Crime|Drama"
"5165","L'avventura","7.5","1960",,,,"Drama|Mystery"
"17134","12 Rounds","6.1","2009","Survive all 12","22000000","17280326","Action|Adventure|Drama|Thriller"
"5172","The Astronaut Farmer","5.6","2006",,"13000000","11130889","Adventure|Comedy|Drama|Indie|Science Fiction"
"171372","Frank","7.1","2014","When you think you've gone far enough, go farther.","1000000","1897363","Comedy|Drama|Mystery"
"51739","The Secret World of Arrietty","6.8","2010","Do not be seen by humans. That's been the law of children of the underfloor.","23000000","149480483","Animation|Family|Fantasy"
"10671","Airport","6.0","1970",,"10000000","100489151","Action|Drama|Thriller"
"1714","Fahrenheit 451","6.7","1966","Aflame with the excitement and emotions of tomorrow!","1500000","2000000","Science Fiction"
"5174","Rush Hour 3","6.3","2007","The Rush Is On!","140000000","258097122","Action|Adventure|Comedy|Crime|Thriller"
"171540","Big Bad Wolves","6.3","2013","Some Men Are Created Evil",,"33232","Comedy|Crime|Suspense"
"5175","Rush Hour 2","6.4","2001","Get ready for a second Rush!","90000000","347325802","Action|Comedy|Crime|Thriller"
"17159","Eddie Murphy: Raw","8.2","1987","Uncensored. Uncut. Irresistibly....",,"50504655","Comedy"
"5176","3:10 to Yuma","6.6","2007","Time waits for one man.","55000000","70000000","Western"
"1715","The Cider House Rules","7.0","1999","A story about how far we must travel to find the place where we belong.","24000000","88500000","Drama|Romance"
"51786","Kim Possible: A Sitch in Time","6.2","2003","Travel through time with Kim.",,,"Action|Adventure|Animation|Family"
"10673","Wall Street","6.7","1987","Every dream has a price.","15000000","43900000","Crime|Drama"
"17165","Bleach: Fade to Black","7.5","2008",,,"6032296","Action|Adventure|Animation"
"51828","One Day","6.8","2011","Twenty years. Two people.","15000000","59400000","Drama|Romance"
"106747","Machete Kills","5.4","2013","Trained to kill. Left for dead. Back for more.","12000000","15000000","Action|Crime|Thriller"
