id,name,birthyear,deathyear
174982,Neil Pearson,1959,
17498,Niels Arestrup,1949,
1749,Leonard Nimoy,1931,
1750,DeForest Kelley,1920,1999
17510,Ol Parker,,
175160,Cullen Blaine,,
1751,James Doohan,1920,2005
17520,Cédric Klapisch,1961,
17521,Kelly Reilly,1977,
17522,Cécile De France,1975,
17523,Cristina Brondo,1977,
17524,Federico D'Anna,1977,
17525,Barnaby Metschurat,1974,
1752,George Takei,1937,
1753,Nichelle Nichols,1932,
17540,Yoshio Tsuchiya,1927,
17543,Fabian Busch,1975,
17544,Dieter Landuris,1961,
17545,Jan-Gregor Kremp,1962,
175463,Ben Palmer,,
175468,Michael Horse,1951,
17546,Peter Fitz,1931,2013
17547,Susanne Bormann,1979,
1754,Walter Koenig,1936,
175570,Challen Cates,1966,
1755,Majel Barrett,1932,2008
175660,Zoe McLellan,1974,
1756,Stephen Collins,1947,
17576,Carole Laure,1948,
17577,Pierre Clémenti,1942,1999
1757,Persis Khambatta,1948,1998
17580,John Vernon,1932,2005
175826,Mireille Enos,1975,
175910,Simon Cadell,1950,1996
175965,Glynn Edwards,1931,
175975,Derek Benfield,1926,2009
17597,Juan Carlos Fresnadillo,1967,
175980,Enrique Rambal,1924,1971
1759,Grace Lee Whitney,1930,
176011,José Baviera,1906,1981
176041,Alex Gregory,,
176042,Peter Huyck,,
17604,Jeremy Renner,1971,
17605,Idris Elba,1972,
17606,Imogen Poots,1989,
176199,Kieran Bew,1980,
176246,Kevin Yagher,,
17628,Mary Elizabeth Winstead,1984,
176312,Cameron Thor,1960,
17633,Rob Marshall,1960,
17637,Taye Diggs,1971,
17639,Chita Rivera,1933,
17640,Susan Misner,1971,
17642,Deidre Goodwin,1969,
17643,Mýa,1978,
176446,Kermit Murdock,1908,1981
17644,Ekaterina Chtchelkanova,1970,
17646,Sean McCann,1935,
17647,Michelle Rodriguez,1978,
17648,James Purefoy,1964,
17649,Alexander Witt,,
17651,Nicholas Colasanto,1924,1985
17652,Theresa Saldana,1954,
17653,Mario Gallo,1923,1984
176543,Ken Murray,1903,1988
176558,Stephen A. Pope,1972,
17660,Constance Collier,1878,1955
17661,Douglas Dick,1920,
176628,Anthony DeSando,1965,
17662,Edith Evanson,1896,1980
17663,Dick Hogan,1917,1995
176653,Dave Annable,1979,
176748,Lauren Bittner,1980,
17678,Rudy Youngblood,1982,
17679,Dalia Hernández,1985,
17688,Raoul Trujillo,1955,
17691,Miffy Englefield,1999,
17693,Sarah Parish,1968,
17695,Bill Macy,1922,
17696,Kathryn Hahn,1974,
17697,John Krasinski,1979,
17698,Nancy Meyers,1949,
1769,Sofia Coppola,1971,
177100,Vincent Castellanos,1962,
177114,Katherine Kendall,1969,
177131,Shaun Duke,1953,
177164,Wendy Braun,1970,
177165,Jake Richardson,1985,
17717,Lukas Gregorowicz,1976,
1771,Giovanni Ribisi,1974,
177214,Page Kennedy,1976,
177299,Christopher Bello,1971,
1772,Anna Faris,1976,
177306,Adam Kassen,1974,
17735,Mike White,1970,
17736,Adam Pascal,1970,
17739,Joey Gaydos Jr.,1991,
17740,Lucas Babin,1979,
17741,Jordan-Claire Green,1991,
17742,Veronica Afflerbach,1992,
17743,Miranda Cosgrove,1993,
17746,Maryam Hassan,1993,
177475,Matt Besser,1967,
177522,Kelly Monaco,1976,
177525,Minae Noji,1973,
17752,Donna Reed,1921,1986
17753,Lionel Barrymore,1878,1954
17754,Todd Karns,1921,2000
17755,Beulah Bondi,1888,1981
17756,Samuel S. Hinds,1875,1948
17758,Georgie Nokes,1936,1986
177596,Patrick Pearson,1956,
17759,Frank Faylen,1905,1985
17764,Charles S. Dutton,1951,
17768,Darlene Cates,1947,
17769,Laura Harrington,1958,
1776,Francis Ford Coppola,1939,
17770,Kevin Tighe,1944,
17772,Jesse Bradford,1979,
17773,Gabrielle Union,1972,
17774,Clare Kramer,1974,
17775,Nicole Bilderback,1975,
177765,Daniel Davis,1945,
17782,Colm Meaney,1953,
17784,John Irvin,1940,
17787,Phyllida Law,1932,
177918,Camryn Grimes,1990,
177,Margo Stilley,1982,
17812,Gregory Hoblit,1944,
17825,Shawn Levy,,
17832,Carla Gugino,1971,
17834,Jake Cherry,1996,
17835,Ricky Gervais,1961,
17836,Kim Raver,1969,
17837,Patrick Gallagher,1968,
17838,Rami Malek,1981,
17839,Pierfrancesco Favino,1969,
17840,Charlie Murphy,1959,
178411,Douglas Lambert,1936,1986
17841,Mizuo Peck,1977,
178425,Kelly Osbourne,1984,
17844,Elke Sommer,1940,
178452,Tony Guma,1962,
178466,Casey Bond,1984,
178486,Jeffrey Bloom,,
17859,Wendell Pierce,1963,
1785,Fumihiro Hayashi,1964,2011
178622,Ramon Tikaram,1967,
178630,Kate Fleetwood,1972,
17865,Nicole DeHuff,1974,2005
17866,Jon Abrahams,1977,
17867,Thomas McCarthy,1966,
17868,Phyllis George,1949,
17871,John Hamburg,1970,
17874,Fred Thompson,1942,
17881,Jason Schwartzman,1980,
17882,Isabelle Huppert,1953,
17883,David O. Russell,1958,
17884,Jeff Baena,,
17889,Władysław Kowalski,1936,
1788,Nicholas Meyer,1945,
17890,Jerzy Gudejko,1958,
17892,Sandrine Dumas,1963,
17917,Lillo Brancato,1976,
17918,Francis Capra,1983,
17919,Taral Hicks,1974,
17920,Kathrine Narducci,1965,
17933,Paul Perri,1953,
179371,Rhoda Williams,1930,2006
179383,Irene Dailey,1920,2008
179384,Pert Kelton,1907,1968
1793,Ricardo Montalban,1920,2009
17941,Domenick Lombardozzi,1976,
1794,Bibi Besch,1940,1996
179508,Gary Valentine,1961,
179526,Dick Enberg,1935,
179566,Adam Carl,1971,
1795,Merritt Butrick,1959,1989
179625,Mark Venturini,1961,1996
1796,Kirstie Alley,1951,
179702,Bob Joles,1959,
179786,Edmond Stevens,1954,
179881,Jeremy Ray Valdez,1980,
180084,Evan Farmer,1972,
180175,Miracle Laurie,1981,
18017,Emily Lloyd,1970,
18022,Gina McKee,1961,
18023,Robert Carlyle,1961,
18025,Ben Miller,1966,
180327,Jennifer Alden,1979,
180408,Jill Latiano,1968,
18041,Oded Fehr,1970,
180422,Bryan Batt,1963,
18050,Elle Fanning,1998,
18052,Nathan Gamble,1998,
18054,Rinko Kikuchi,1981,
18056,Kōji Yakusho,1956,
180576,Rich Thorne,,
180625,Alonzo Mourning,1970,
180649,Tom Dreesen,1939,
18065,Jimmy Nail,1954,
180667,Rachel Snow,1987,
18066,Juliet Aubrey,1965,
18067,Rachael Stirling,1977,
18069,Brian Gibson,1944,2004
18070,Nicky Katt,1970,
18071,Geoffrey Lewis,1935,
18072,Michael Herbig,1968,
180789,Tommy Dewey,1978,
18082,Timothy Olyphant,1968,
181074,Evan Ellingson,1988,
1810,Heath Ledger,1979,2008
181154,Donna Pieroni,1964,
181168,Kate Lang Johnson,1984,
1811,Randy Quaid,1950,
181214,Ada Nicodemou,1977,
1812,Michelle Williams,1980,
1813,Anne Hathaway,1982,
181455,Vince Gill,1957,
18153,Birthe Wolter,1981,
18154,Katharina Wackernagel,1978,
18156,Don Ameche,1908,1993
18161,Simon Verhoeven,1972,
181685,Nick Steele,1980,
181693,Bobby Short,1924,2005
18177,André Dussollier,1946,
18179,W.D. Richter,1945,
1817,Linda Cardellini,1975,
18181,David Keith,1954,
18182,Olga Kurylenko,1979,
18183,Michael Offei,1966,
18184,Xavier Gens,1975,
18185,Skip Woods,1969,
181870,Michael Morrissey,,
181876,Daniel Raymont,1969,
181878,Chris Engen,1979,
181891,Lionel Richie,1949,
1818,Paul Winfield,1939,2004
18190,Justin Cooper,1988,
18191,Amanda Donohoe,1962,
18192,Jason Bernard,1938,1996
18197,Anna Karina,1940,
1819,Robin Curtis,1956,
182009,Jill Soloway,,
18204,Peter Kassovitz,1938,
1820,Mark Lenard,1924,1996
18214,Gitt Magrini,1914,1977
18216,Oskar Werner,1922,1984
18217,Henri Serre,1931,
18218,Marie Dubois,1937,
18219,Sabine Haudepin,1955,
1821,Michael Elphick,1946,2002
182204,Robert Floyd,1967,
18220,Vanna Urbino,1929,
182280,Daniel Eric Gold,1975,
182287,John Barrowman,1967,
18236,Donna Hanover,1950,
18248,Mary-Louise Parker,1964,
18249,Cicely Tyson,1933,
18250,Jon Avnet,1949,
18251,Fannie Flagg,1944,
18254,Simon Wincer,,
18259,Jason James Richter,1980,
18260,August Schellenberg,1936,
18261,Jayne Atkinson,1959,
18262,Richard Riehle,1948,
18266,Peter Cook,1937,1995
182691,Ron Johnson,1973,
18269,Brendan Fraser,1968,
18270,Orlando Jones,1968,
18271,Toby Huss,1966,
18272,Gabriel Casseus,1972,
18273,Miriam Shor,1971,
18277,Sandra Bullock,1964,
18279,Christine Firkins,1983,
18280,Brian McCardie,1965,
18281,Donald Petrie,1954,
18282,Karina Arroyave,1969,
18283,Dato Bakhtadze,1966,
18284,Loretta Devine,1949,
18285,Jennifer Esposito,1973,
18286,Nona Gaye,1974,
18287,Ken Garito,1968,
18288,Terrence Howard,1969,
18291,Larenz Tate,1975,
18292,Beverly Todd,1946,
182946,Douglas O'Keeffe,1966,
18296,Art Chudabala,1970,
18298,Tony Danza,1951,
1829,Carl Steven,1974,2011
18304,Billy Gallo,1966,
18305,Glenn Taranto,1959,
183066,Daniel Booko,1983,
183073,Angela Trimbur,1981,
18307,Daniel Dae Kim,1968,
18308,Steve Barron,1956,
18311,Joe Roth,1948,
18313,Michael Rispoli,1960,
18315,Monica Keena,1979,
18316,Ally Walker,1961,
183191,Nicola Duffett,1963,
183201,Barbara Flynn,1948,
183207,Peter Barkworth,1929,2006
18320,Bronwen Hughes,,
18323,Marc Lawrence,1959,
18324,Steve Zahn,1967,
18325,Jeremy Northam,1961,
18326,Dennis Miller,1953,
18328,Ken Howard,1944,
18329,Maria Schneider,1952,2011
18331,Nancy Travis,1961,
18335,George Sluizer,1932,
18336,Marie-Hélène Breillat,1947,
1833,Jamie Sives,1973,
18340,Massimo Girotti,1918,2003
183426,Sabrina Bryan,1984,
18342,Todd Graff,1959,
183439,Ahmed Ahmed,1970,
18345,Brenda Fricker,1945,
18347,Tonea Stewart,1947,
1834,Shirley Henderson,1965,
183500,Tricky,1968,
18352,Patrick Dempsey,1966,
18353,April Lee Hernandez,1980,
18354,Bridget Moynahan,1971,
18355,Alex Winter,1965,
18356,Stephen Herek,1958,
18357,Peter Hewitt,,
18360,Tony Steedman,1927,2001
18364,George Segal,1934,
18365,Sandy Dennis,1937,1992
18378,Herbert Ross,1927,2001
183812,Jason O'Mara,1972,
18386,Amy Stock-Poynton,1958,
18391,Lee Marvin,1924,1987
183926,Tara Lynne Barr,1993,
18392,Robert Aldrich,1918,1983
183,Kôji Morimoto,1959,
18405,Peter Berling,1934,
184176,Huell Howser,1945,2013
184180,Cam Neely,1965,
184217,Vincent Irizarry,1959,
1843,Thomas Jahn,1965,
184436,Anne Marie Howard,1960,
184475,Mort Ransen,1933,
184498,Jonathan Ward,1970,
1844,Til Schweiger,1963,
184581,Hamish Linklater,1976,
18460,Adrián Alonso Barona,1994,
18461,Nick Chinlund,1961,
18463,Raúl Méndez,1975,
18465,Mary Crosby,1959,
18466,Giovanna Zacarías,1976,
18469,Carlos Cobos,1958,2012
1846,André Hennicke,1959,
18471,Anthony Anderson,1970,
18472,Kevin Corrigan,1969,
18473,James Badge Dale,1978,
18475,Kristen Dalton,1966,
18478,Rodrigo de la Serna,1976,
18490,Frank Giering,1971,2010
184997,Oscar James,1942,
18499,Mercedes Morán,1955,
18500,Phil Joanou,1961,
18514,Asia Argento,1975,
18517,Kim Gordon,1953,
18524,Eric Steel,,
18525,Luc Jacquet,1967,
185296,Charles Maquignon,1965,2012
1852,Jan Josef Liefers,1964,
18532,Jérôme Maison,,
18533,Errol Morris,1948,
1853,Thierry van Werveke,1958,2009
185429,Paris Jefferson,1970,
185438,Genndy Tartakovsky,,
185464,Tilly Vosburgh,1960,
1854,Huub Stapel,1954,
18558,Jean-Louis Richard,1927,
1855,Leonard Lansink,1956,
18563,Georges Lautner,1926,
1856,Ralph Herforth,1960,
185731,Lawrence Taylor,1959,
18574,Budd Boetticher,1916,2001
185773,H. Jon Benjamin,1966,
1857,Cornelia Froboess,1943,
185805,Jason Jones,1967,
18586,Moroni Olsen,1889,1954
185889,Cynthia Daniel,1976,
18594,Don Cherry,1934,
18596,Taylor Hackford,1944,
18598,Ishirô Honda,1911,1993
1859,Christiane Paul,1974,
185,Katsuhiro Ōtomo,1954,
1860,Hannes Jaenicke,1960,
18615,Akira Takarada,1934,
18616,David Morrissey,1964,
1861,Markus Knüfken,1965,
1862,Willi Thomczyk,1953,
186310,Molly Stanton,1980,
186319,Clea Lewis,1965,
186341,Miyuki Sawashiro,1985,
18635,Ted Post,1918,
186367,Yukio Suzuki,,
186371,James Tucker,,
18643,James Franciscus,1934,1991
18645,Paul Richards,1934,
18646,Thomas Gomez,1905,1971
18647,Bradford Dillman,1930,
18648,Natalie Trundy,1940,
186494,Justin Peroff,1977,
18649,John Randolph,1915,2004
1864,Jenny Elvers-Elbertzhagen,1972,
186526,Patrick McGaw,1967,
186573,Zack Duhame,1987,
18658,Mia Kirshner,1975,
1865,Hark Bohm,1939,
18662,Erin Daniels,1972,
18666,Don Murray,1929,
18669,J. Lee Thompson,1914,2002
1866,Muriel Baumeister,1972,
186769,Shawn Phelan,1975,1998
18677,Bobby Porter,1952,
186783,Daniel Nettheim,,
18678,Richard Eastham,1916,2005
18686,Holly Hunter,1958,
18687,William McNamara,1965,
18688,Harry Connick Jr.,1967,
1869,Sönke Wortmann,1959,
18702,Mark Dacascos,1964,
18706,Meredith Salenger,1970,
18708,Courtney Gains,1965,
18710,Marcus H. Rosenmüller,,
18725,Markus Krojer,1994,
18726,Fritz Karl,1967,
18727,Jule Ronstedt,1971,
18728,Franz Xaver Brückner,1987,
18733,Heinz-Josef Braun,1957,
18735,Rock Hudson,1925,1985
18736,Jane Withers,1926,
18737,Mercedes McCambridge,1916,2004
18738,George Stevens,1904,1975
18746,Stevie Wonder,1950,
1874,Katja Riemann,1963,
18750,Annabella Sciorra,1960,
187565,Audra McDonald,1970,
18760,Bee Duffell,1914,1974
18762,Jeremy Spenser,1937,
18764,Anna Palk,1941,1990
18765,Alexandra Stewart,1939,
18770,Bernard Ménez,1944,
18778,Jean Poiret,1926,1992
18792,Delroy Lindo,1952,
18793,Kieran Culkin,1982,
18794,Kate Nelligan,1950,
18795,Heavy D,1967,2011
18796,Travis Champagne,1986,
187,Tensai Okamura,,
188024,Vincent Martella,1992,
18802,Ronald Reagan,1911,2004
18803,Van Heflin,1910,1971
188104,Brenda Grate,1988,
188311,Eric Ladin,1978,
18834,Giuseppe Colizzi,,1978
188370,C.J. Thomason,1982,
18840,Alexander Allerson,1930,
18841,Bud Spencer,1929,
18844,John Madden,1949,
18847,Irene Papas,1926,
1884,Steven Soderbergh,1963,
18861,Zero Mostel,1915,1977
18863,Eric Darnell,,
18864,Tom McGrath,1964,
18865,Louis Leterrier,1973,
18868,Jerome Robbins,1918,1998
18870,Ned Glass,1906,1984
18871,William Bramley,1928,1985
18878,Rob Cohen,1949,
188897,Jon Hewitt,,
18889,Mic Rodgers,,
1888,Jerry Weintraub,1937,
18891,Joan Severance,1958,
18892,Goldie Hawn,1945,
18894,Harry Caesar,1928,1994
18897,Jackie Chan,1954,
18898,Rob Minkoff,1962,
18899,Yuen Woo-Ping,1945,
189026,Magda Apanowicz,1985,
18903,Sandra Nettelbeck,1966,
18905,Peter J. Lucas,1962,
18914,Gregory Sierra,1941,
18915,Catherine Schell,1944,
18916,Kevin J. O'Connor,1963,
18917,Erick Avari,1952,
18918,Dwayne Johnson,1972,
18919,Freddie Boath,1991,
18920,Patricia Velásquez,1971,
189230,Josh Lawson,1981,
1892,Matt Damon,1970,
1893,Casey Affleck,1975,
18947,Katharina M. Schubert,1977,
1894,Scott Caan,1976,
18950,Sebastian Weber,1976,
1895,Carl Reiner,1922,
18964,Richard Münch,1916,1987
189664,Beatrice Boepple,1962,
18966,Horst Frank,1929,1999
189689,Ryan Nelson,1991,
18968,Heinz Weiss,1921,2010
189690,Seth Ranaweera,1974,
1896,Don Cheadle,1964,
189720,Kevin Parent,1972,
18972,Danny Masterson,1976,
18973,Mila Kunis,1983,
18974,Laura Prepon,1980,
18975,Wilmer Valderrama,1980,
18976,Ashton Kutcher,1978,
18977,Ed O'Neill,1946,
18979,Christina Applegate,1971,
1897,Bernie Mac,1957,2008
18980,Katey Sagal,1954,
18981,Amanda Bearse,1958,
18982,Ted McGinley,1958,
18992,Aidan Quinn,1959,
18997,Bryce Dallas Howard,1981,
18998,Rosemary Harris,1927,
18999,J.K. Simmons,1955,
18,Brad Garrett,1960,
19000,Wayne Kramer,,
19003,Heidi Ewing,,
190042,Pierre Chagnon,1957,
19006,Rachel Grady,,
19008,Mike Papantonio,1953,
19011,George W. Bush,1946,
19012,Davis Guggenheim,1963,
19013,Al Gore,1948,
19020,Walter Huston,1884,1950
19023,Stephen Mendillo,1942,
19024,Javier Gutiérrez,1971,
19026,Paul Hough,1974,
1902,Dianne Wiest,1948,
190318,Tony Craig,,
19032,John Hough,1941,
19034,Evangeline Lilly,1979,
19037,David L. Cunningham,1971,
1903,Alan Arkin,1934,
190405,Amanda Burton,1956,
1904,Anthony Michael Hall,1968,
19057,Willy Holt,1921,2007
1905,Vincent Price,1911,1993
19062,Michel Duchaussoy,1938,2012
19068,Dominique Blanc,1956,
19071,Gaspard Manesse,1975,
19072,Raphael Fejtö,1974,
19075,Philippe Morier-Genoud,1944,
19076,François Négret,1966,
1907,Kathy Baker,1950,
190895,Sarah Gadon,1987,
1908,Robert Oliveri,1978,
190905,Angela Besharah,1982,
19092,Stéphane Audran,1932,
1909,Conchata Ferrell,1943,
190,Clint Eastwood,1930,
19106,J. D. Cannon,1922,2005
19109,Carolyn Jones,1930,1983
1910,Caroline Aaron,1952,
19110,Virginia Gregg,1916,1986
19111,John Anderson,1922,1992
19116,Aure Atika,1970,
19117,Emmanuelle Devos,1964,
19119,Mélanie Laurent,1983,
1911,Dick Anthony Williams,1934,2012
191202,Matt Jones,1981,
191228,Victoria Justice,1993,
19123,Susanne Lothar,1960,2012
191252,Tara Platt,1978,
191260,Tanc Sade,1980,
1912,O-Lan Jones,1950,
19131,Marsha Mason,1942,
19137,Lou Ferrigno,1951,
19138,Bill Bixby,1934,1993
1913,Susan Blommaert,1947,
19142,Kenneth Johnson,1942,
19144,Shannen Doherty,1971,
19146,Ian Ziering,1964,
19148,Brian Austin Green,1973,
19149,Tori Spelling,1973,
19151,James Eckhouse,1955,
19152,Dylan Baker,1959,
19153,Cliff Robertson,1923,2011
19154,Daniel Gillies,1976,
191557,Raymond Serra,1936,2003
19159,Thomas Haden Church,1960,
1915,John Davidson,1941,
191601,Phil Cornwell,1957,
19161,Sandrine Bonnaire,1967,
19162,Jean-Pierre Cassel,1932,2007
19163,Virginie Ledoyen,1976,
19165,Dominique Frot,1962,
191661,Oliver Ackland,1979,
19178,Dick Shawn,1923,1987
19181,Rory Calhoun,1922,1999
19183,Cliff Gorman,1936,2002
19185,Mario López,1973,
19187,Tiffani Thiessen,1974,
191889,Victor Gonzalez,,
191897,Jennifer Hasty,1973,
19189,Elizabeth Berkley,1972,
19190,Dennis Haskins,1950,
19195,Alex Frost,1987,
19196,Eric Deulen,1986,
19197,John Robinson,1985,
19200,Carrie Finklea,1988,
19207,Timothy Bottoms,1951,
1920,Winona Ryder,1971,
19210,James Van Der Beek,1977,
19211,Ian Somerhalder,1978,
19212,Russell Sams,1977,
19215,Lou Gilbert,1909,1978
1921,George Nolfi,,
19222,Rachel True,1966,
19223,Nathan Bexton,1977,
19224,Gregg Araki,1959,
19226,John Paul Pitoc,1974,
19227,Brad Beyer,1973,
19228,Jim Fall,1962,
1922,Catherine Zeta-Jones,1969,
19234,Eva-Maria Hagen,1934,
19239,Judith Ivey,1951,
1923,Robbie Coltrane,1950,
19242,Tony Gilroy,1956,
19244,Michael Winner,1935,2013
1924,Jeroen Krabbé,1944,
19257,Janet Jones,1961,
1925,Vincent Cassel,1966,
19260,Terrence Mann,1951,
19262,Alyson Reed,1958,
192632,David Rudman,1964,
19265,Khandi Alexander,1957,
1926,Eddie Izzard,1962,
19271,Anthony Russo,,
19272,Joe Russo,,
19274,Seth Rogen,1982,
19275,Amanda Detmer,1971,
19277,Todd Stashwick,1968,
19278,Bill Hader,1978,
19279,Lance Armstrong,1971,
1927,Blake Edwards,1922,2010
19280,Suzanne Ford,1949,
192815,Josephine Byrnes,1966,
19292,Adam Sandler,1966,
19299,Eamonn Walker,1959,
192,Morgan Freeman,1937,
19302,Jason Mewes,1974,
19303,Kevin Smith,1970,
193048,Abdul Salaam El Razzac,1944,
19304,John Schlesinger,1926,2003
19305,Tom Ropelewski,,
1930,Truman Capote,1924,1984
19311,Stephen Chbosky,1970,
19326,John Paxton,1911,2011
19328,Dick Powell,1904,1963
1932,Audrey Hepburn,1929,1993
193304,Vlade Divac,1968,
193318,Lucinda Weist,1963,
19335,Sylvia Miles,1932,
19337,Kate Murtagh,1920,
1933,George Peppard,1928,1994
19346,Niels Arden Oplev,1961,
1934,Patricia Neal,1926,2010
19359,Marina de Van,1971,
1935,Buddy Ebsen,1908,2003
19360,Léa Drucker,1972,
19363,Dominique Reymond,1957,
1936,Martin Balsam,1919,1996
193763,Jack Larson,1928,
1937,Mickey Rooney,1920,2014
19384,Tony Todd,1954,
19392,Jesse L. Martin,1969,
19393,Wilson Jermaine Heredia,1971,
19394,Idina Menzel,1971,
193,Gene Hackman,1930,
19400,Roy Roberts,1906,1975
19403,Conrad Janis,1928,
194092,Michael Rougas,1931,2008
19411,Lloyd Nolan,1902,1985
19414,Tom Tully,1908,1982
19415,Jayne Meadows,1920,
19426,Jackie Coogan,1914,1984
19429,Bruce Lee,1940,1973
19434,Sharon Farrell,1940,
19435,H.M. Wynant,1927,
19439,Henry Gibson,1935,2009
1943,John McGiver,1913,1975
19448,Enrique Lucero,1920,1989
1944,Alan Reed,1907,1977
19450,Bob Rafelson,1933,
19453,Tom Bower,1938,
19454,Michael Laskin,1951,
19455,Julia Campbell,1963,
19456,Nia Peeples,1961,
19457,Mark Robson,1913,1978
1945,Dorothy Whitney,1902,1982
19463,Harry Andrews,1911,1989
194670,Tahnee Welch,1961,
19468,Gerry Becker,1951,
1947,Stanley Adams,1915,1977
19484,Burr DeBenning,1936,2003
19485,Tom Hallick,1941,
19487,Jay Hernandez,1978,
19488,Dorothy Lyman,1947,
19489,Peter McRobbie,1933,
1948,Claude Stroud,1907,1985
19492,Viola Davis,1965,
19497,Armando Riesco,1977,
19498,Jon Bernthal,1977,
19499,Kevin Munroe,,
1949,Elvia Allman,1904,1992
194,Richard Harris,1930,2002
19505,Mitchell Whitfield,1964,
19506,James Arnold Taylor,1969,
19508,Nolan North,1970,
19511,Larry Pine,1945,
1951,Elisabeth Shue,1963,
195274,Pippa Haywood,1961,
1952,Jeffrey Weissman,1958,
195331,Tony Gardner,1964,
19536,Josh Duhamel,1972,
19537,Megan Fox,1986,
19538,Rachael Taylor,1984,
195399,Madhur Jaffrey,1933,
1953,Casey Siemaszko,1961,
19540,Peter Cullen,1941,
19541,Mark Ryan,1956,
19542,Nelson Shin,,
19545,Jack Angel,1930,
19546,Michael Bell,1938,
19547,Gregg Berger,1950,
19548,Susan Blu,1948,
1954,Billy Zane,1966,
19550,Melvyn Douglas,1901,1981
19551,Gregory Gaye,1900,1993
195525,Miranda Raison,1977,
195562,Alison King,1973,
1955,Darlene Vogel,1962,
195675,Ricky Whittle,1981,
1956,Cherry Jones,1956,
19574,Robert Freitag,1916,2010
19576,Richard Thomas,1951,
19578,Alexis Arquette,1969,
1957,Sophie Marceau,1966,
19587,Rumi Hiiragi,1987,
19589,Mari Natsuki,1952,
1958,Claude Brasseur,1936,
19590,Takashi Naitô,1955,
19591,Yasuko Sawaguchi,1965,
19592,Tatsuya Gashûin,1950,
195936,Joan Croydon,1908,1985
1959,Brigitte Fossey,1946,
19606,Jean Negulesco,1900,1993
19610,Michael Crawford,1942,
19616,Vivian Pickles,1931,
196179,Stephen Henderson,1949,
1961,Claude Pinoteau,1925,2012
19639,André Hunebelle,,
1963,Danièle Thompson,1942,
19645,Jacques Dynam,1912,2004
19646,Mylène Demongeot,1935,
19647,Robert Dalban,1903,1987
19654,Michael Chiklis,1963,
19655,James D'Arcy,1975,
19664,Samaire Armstrong,1980,
19665,John Boorman,1933,
19684,Bille August,1948,
1969,Denise Grey,1896,1996
197070,Kevin McHale,1957,
19728,Mark Harmon,1951,
19729,Katharine Houghton,1945,
1972,Dominique Lavanant,1944,
197315,Aubrey Graham,1986,
19731,Zinedine Zidane,1972,
197350,Nelson Ascencio,1964,
197368,Mel Tillis,1932,
19737,Brad Savage,1965,
19739,"Al Freeman, Jr.",1934,2012
1973,Bernard Giraudeau,1947,2010
19740,Kate Vernon,1961,
